nomAttribuant,nomBénéficiaire,montant,nature,objet,montant_reuse,datepublication,idAttribuant,dateConvention,referenceDecision,idBeneficiaire,conditionsVersement,datesPériodeVersement,idRAE,notificationUE,pourcentageSubvention,date_deb,date_fin,objet_reuse
BORDEAUX METROPOLE,DIGITAL AQUITAINE,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44805,24330031600011.0,44740,2022/246,80961975200011.0,échelonné,2022-06-28/2022-12-28,sans objet,non,1.00,44740,,Autre objet
BORDEAUX METROPOLE,LES ASSOCIES CREW,100000,aide en numéraire,Championnat de France Breaking,Entre 30 000€ et 100 000€,44805,24330031600011.0,44768,2022/293,49206573500028.0,échelonné,2022-07-26/2023-01-26,sans objet,non,1.00,44768,,Autre objet
BORDEAUX METROPOLE,PLIE DES SOURCES,8135,aide en numéraire,Action clause d'insertion,Inférieur à 30 000€,44805,24330031600011.0,44767,2022/353,47827698300028.0,échelonné,2022-07-25/2023-01-25,sans objet,non,1.00,44767,,Autre objet
BORDEAUX METROPOLE,POLA,930000,aide en numéraire,Aide à l'Investissement,Supérieur à 500 000€,44805,24330031600011.0,44755,2022/436,44433758800040.0,échelonné,2022-07-13/2023-01-13,sans objet,non,1.00,44755,,Autre objet
BORDEAUX METROPOLE,ADIL 33,97740,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44805,24330031600011.0,44768,2022/359,30537823400036.0,échelonné,2022-07-26/2023-01-26,sans objet,non,1.00,44768,,Autre objet
BORDEAUX METROPOLE,OFFICE DE TOURISME ET DES CONGRES BX METROPOLE,120000,aide en numéraire,Bordeaux Fête le Vin,Entre 100 000€ et 500 000€,44897,24330031600011.0,44809,2022/245,77567137300154.0,échelonné,2022-09-05/2023-03-05,sans objet,non,1.00,44809,,Autre objet
BORDEAUX METROPOLE,CYCLES ET MANIVELLES,5000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44897,24330031600011.0,44809,2022/427,80077623900033.0,unique,2022-09-05/2023-03-05,sans objet,non,1.00,44809,,Autre objet
BORDEAUX METROPOLE,PIMMS DE BORDEAUX,65567,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44897,24330031600011.0,44741,2022/294,79886728900018.0,échelonné,2022-06-29/2022-12-29,sans objet,non,1.00,44741,,Autre objet
BORDEAUX METROPOLE,ARTS ET LOISIRS D'ARLAC,1500,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44840,2022/378,30604031200028.0,unique,2022-10-06/2023-04-06,sans objet,non,1.00,44840,,Autre objet
BORDEAUX METROPOLE,KONEXIO,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44797,2022/378,82424482600023.0,unique,2022-08-24/2023-02-24,sans objet,non,1.00,44797,,Autre objet
BORDEAUX METROPOLE,HALTE 33,5400,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44795,2022/378,48773632400046.0,unique,2022-08-22/2023-02-22,sans objet,non,1.00,44795,,Autre objet
BORDEAUX METROPOLE,CENTRE SOCIAL BAGATELLE,12000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44803,2022/378,78202130700015.0,unique,2022-08-30/2023-02-30,sans objet,non,1.00,44803,,Autre objet
BORDEAUX METROPOLE,CRESS NA,30000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44897,24330031600011.0,44740,2022/166,82802334100047.0,échelonné,2022-06-28/2022-12-28,sans objet,non,1.00,44740,,Autre objet
BORDEAUX METROPOLE,ATELIER REMUMENAGE,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44803,2022/378,43775023500040.0,unique,2022-08-30/2023-02-30,sans objet,non,1.00,44803,,Autre objet
BORDEAUX METROPOLE,GARAGE MODERNE,1500000,aide en numéraire,Subvention d'investissement,Supérieur à 500 000€,44897,24330031600011.0,44886,2022/516,43470528100021.0,échelonné,2022-11-21/2023-05-21,sans objet,non,1.00,44886,,Autre objet
BORDEAUX METROPOLE,ETU'RECUP,55000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44897,24330031600011.0,44865,2022/581,80127165100029.0,échelonné,2022-10-31/2023-04-31,sans objet,non,1.00,44865,,Autre objet
BORDEAUX METROPOLE,INTERCOMMUNALITES DE France,60000,aide en numéraire,32° Convention nat. de l’Intercommunalité,Entre 30 000€ et 100 000€,44943,24330031600011.0,44834,2022/552,38906263900056.0,échelonné,2022-09-30/2023-03-30,sans objet,non,1.00,44834,,Autre objet
BORDEAUX METROPOLE,LE PRADO,20000,aide en numéraire,Plateforme Louer Clé en Main,Inférieur à 30 000€,44943,24330031600011.0,44903,2022/777,77558666200071.0,échelonné,2022-12-08/2023-06-08,sans objet,non,1.00,44903,,Autre objet
BORDEAUX METROPOLE,EMMAUS AQUITAINE,30000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44624,24330031600011.0,44552,2021/655,39949552200019.0,échelonné,2021-12-22/2022-06-22,sans objet,non,1.00,44552,,Autre objet
BORDEAUX METROPOLE,MUSIQUE DE NUIT,25000,aide en numéraire,Festival Haut de Garonne 2022,Inférieur à 30 000€,44624,24330031600011.0,44613,2022/86,34169319000033.0,échelonné,2022-02-21/2022-08-21,sans objet,non,1.00,44613,,Autre objet
BORDEAUX METROPOLE,LA CRAVATE SOLIDAIRE BORDEAUX,30000,aide en numéraire,appel à projet FAJ,Inférieur à 30 000€,44229,24330031600011.0,44174,2020/142,84779999600016.0,échelonné,2020-12-09/2021-06-09,sans objet,non,1.00,44174,,Autre objet
BORDEAUX METROPOLE,ASSO EUROPEENNE DU FILM D'ANIMATION,125000,aide en numéraire,Cartoon movie,Entre 100 000€ et 500 000€,44418,24330031600011.0,44253,2021/24,50907979400012.0,échelonné,2021-02-26/2021-08-26,sans objet,non,1.00,44253,,Autre objet
BORDEAUX METROPOLE,ADEM,58000,aide en numéraire,Décastar 2021,Entre 30 000€ et 100 000€,44418,24330031600011.0,44270,2021/56,39811228400015.0,échelonné,2021-03-15/2021-09-15,sans objet,non,1.00,44270,,Autre objet
BORDEAUX METROPOLE,HYDRAULIQUE SANS FRONTIERES,50000,aide en numéraire,Action solidarité internationale eau,Entre 30 000€ et 100 000€,44418,24330031600011.0,43881,2020/134,38278967500032.0,échelonné,2020-02-20/2020-08-20,sans objet,non,1.00,43881,,Autre objet
BORDEAUX METROPOLE,ADAV 33,117400,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44418,24330031600011.0,44369,2021/264,30091783800025.0,échelonné,2021-06-22/2021-12-22,sans objet,non,1.00,44369,,Fonctionnement
BORDEAUX METROPOLE,BORDEAUX ROCK,20000,aide en numéraire,Festival Musical écran,Inférieur à 30 000€,44418,24330031600011.0,44357,2021/279,48029371100028.0,échelonné,2021-06-10/2021-12-10,sans objet,non,1.00,44357,,Autre objet
BORDEAUX METROPOLE,STIGMERGIE,28500,aide en numéraire,Smac agglo,Inférieur à 30 000€,44418,24330031600011.0,44356,2021/280,88483872300010.0,échelonné,2021-06-09/2021-12-09,sans objet,non,1.00,44356,,Autre objet
BORDEAUX METROPOLE,MUSIQUES DE NUIT DIFFUSION,25000,aide en numéraire,Festival Hauts de garonne,Inférieur à 30 000€,44418,24330031600011.0,44378,2021/282,34169319000033.0,échelonné,2021-07-01/2022-01-01,sans objet,non,1.00,44378,,Autre objet
BORDEAUX METROPOLE,HABITAT JEUNES HAUTS DE GARONNE,28250,aide en numéraire,Lutte contre la précarité alimentaire,Inférieur à 30 000€,44418,24330031600011.0,44364,2021/142,32404359500010.0,échelonné,2021-06-17/2021-12-17,sans objet,non,1.00,44364,,Autre objet
BORDEAUX METROPOLE,GALAS,7000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44418,24330031600011.0,44341,2021-143,88105035500018.0,échelonné,2021-05-25/2021-11-25,sans objet,non,1.00,44341,,Fonctionnement
BORDEAUX METROPOLE,ADPEP33,13000,aide en numéraire,JDD,Inférieur à 30 000€,44518,24330031600011.0,44313,2021/146,78185055700088.0,échelonné,2021-04-27/2021-10-27,sans objet,non,1.00,44313,,Autre objet
BORDEAUX METROPOLE,VELO CITE,5000,aide en numéraire,Fête du vélo,Inférieur à 30 000€,44518,24330031600011.0,44442,2021/428,43288382500031.0,échelonné,2021-09-03/2022-03-03,sans objet,non,1.00,44442,,Autre objet
BORDEAUX METROPOLE,HAUTS DE GARONNE DEVELOPPEMENT,11000,aide en numéraire,Pépinière de Floirac,Inférieur à 30 000€,44518,24330031600011.0,44476,2021-318,34975346700043.0,échelonné,2021-10-07/2022-04-07,sans objet,non,1.00,44476,,Autre objet
BORDEAUX METROPOLE,CAP SCIENCES CCSTI,240000,aide en numéraire,Investissement,Entre 100 000€ et 500 000€,44550,24330031600011.0,44508,2021/459,39988425300036.0,échelonné,2021-11-08/2022-05-08,sans objet,non,1.00,44508,,Autre objet
BORDEAUX METROPOLE,DESTINATION MULTIMEDIA,20500,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44550,24330031600011.0,44489,2020/139,52419833000036.0,unique,2021-10-20/2022-04-20,sans objet,non,1.00,44489,,Autre objet
BORDEAUX METROPOLE,CRIJ NA,800,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44550,24330031600011.0,44484,2020/139,30733663600039.0,unique,2021-10-15/2022-04-15,sans objet,non,1.00,44484,,Autre objet
BORDEAUX METROPOLE,BORDEAUX ECOLE NUMERIQUE,19800,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44550,24330031600011.0,44484,2020/139,84122122900013.0,unique,2021-10-15/2022-04-15,sans objet,non,1.00,44484,,Autre objet
BORDEAUX METROPOLE,PIMMS,3000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44550,24330031600011.0,44497,2020/139,79886728900018.0,unique,2021-10-28/2022-04-28,sans objet,non,1.00,44497,,Autre objet
BORDEAUX METROPOLE,Comité d'Œuvres Sociales du Personnel de Bordeaux Métropole,1863000,aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45216,24330031600011.0,45030,2023/60,48301340500012.0,échelonné,2023-04-14/2023-10-14,sans objet,non,1.00,45030,,Autre objet
BORDEAUX METROPOLE,CREPAQ,20000,aide en numéraire,Frigo Zéro Gaspi 2023,Inférieur à 30 000€,45216,24330031600011.0,45019,44958,40996896300028.0,échelonné,2023-04-03/2023-10-03,sans objet,non,1.00,45019,,Autre objet
BORDEAUX METROPOLE,ETU'RECUP,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45216,24330031600011.0,45126,2023/369,80127165100029.0,échelonné,2023-07-19/2024-01-19,sans objet,non,1.00,45126,,Autre objet
BORDEAUX METROPOLE,CIDFF,11500,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45216,24330031600011.0,45160,2023/331,33348540700030.0,unique,2023-08-22/2024-02-22,sans objet,non,1.00,45160,,Autre objet
BORDEAUX METROPOLE,ATIS,70000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45537,24330031600011.0,45426,2024/155,52289609100033.0,échelonné,2024-05-14/2024-11-14,sans objet,non,1.00,45426,,Autre objet
BORDEAUX METROPOLE,UNITEC,140000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45537,24330031600011.0,45435,2024/148,37796404400061.0,échelonné,2024-05-23/2024-11-23,sans objet,non,1.00,45435,,Autre objet
BORDEAUX METROPOLE,ADMAA/Allez les filles,35000,aide en numéraire,Festival Relâche 2024,Entre 30 000€ et 100 000€,45537,24330031600011.0,45419,2024/182,48956307200029.0,échelonné,2024-05-07/2024-11-07,sans objet,non,1.00,45419,,Autre objet
BORDEAUX METROPOLE,Fondation d'Entreprise Bergoniè,50000,aide en numéraire,Prix Josy Reiffers 2024,Entre 30 000€ et 100 000€,45537,24330031600011.0,45470,2024/251,80184893800016.0,échelonné,2024-06-27/2024-12-27,sans objet,non,1.00,45470,,Autre objet
BORDEAUX METROPOLE,Cap Sciences,120000,aide en numéraire,Aide à l'investissement - Soutien aux expositions,Entre 100 000€ et 500 000€,45537,24330031600011.0,45523,2024/318,39988425300036.0,échelonné,2024-08-19/2025-02-19,sans objet,non,1.00,45523,,Autre objet
BORDEAUX METROPOLE,Parallèles Attitudes Diffusion,4800,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45673,24330031600011.0,45547,2024/341,35011886500046.0,unique,2024-09-12/2025-03-12,sans objet,non,1.00,45547,,Autre objet
BORDEAUX METROPOLE,Atelier Graphite,7000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45673,24330031600011.0,45545,2024/341,49428909300036.0,unique,2024-09-10/2025-03-10,sans objet,non,1.00,45545,,Autre objet
BORDEAUX METROPOLE,Musique de nuit diffusion,10000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45673,24330031600011.0,45540,2024/341,34169319000033.0,unique,2024-09-05/2025-03-05,sans objet,non,1.00,45540,,Autre objet
BORDEAUX METROPOLE,Etu'Récup,56000,aide en numéraire,Maisons Métropolitaines  des Mobilités Alternatives 2024,Entre 30 000€ et 100 000€,45673,24330031600011.0,45553,2024/380,80127165100029.0,échelonné,2024-09-18/2025-03-18,sans objet,non,1.00,45553,,Autre objet
BORDEAUX METROPOLE,Secours Populaire,50000,aide en numéraire,Projet Alimentaire Territorial,Entre 30 000€ et 100 000€,45673,24330031600011.0,45483,2024/290,78422809000105.0,échelonné,2024-07-10/2025-01-10,sans objet,non,1.00,45483,,Autre objet
BORDEAUX METROPOLE,CULTIVE TES REVES DE SOLIDARITE,45000,aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45673,24330031600011.0,45646,2024/511,80283678300026.0,échelonné,2024-12-20/2025-06-20,sans objet,non,1.00,45646,,Autre objet
BORDEAUX METROPOLE,Conservatoire des Races d'Aquitaine,27000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45673,24330031600011.0,45187,2023/355,38058299900021.0,échelonné,2023-09-18/2024-03-18,sans objet,non,1.00,45187,,Autre objet
BORDEAUX METROPOLE,Objectif Perche Atlantique,8000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45014,24330031600011.0,44992,2023/81,49793710200018.0,échelonné,2023-03-07/2023-09-07,sans objet,non,1.00,44992,,Autre objet
BORDEAUX METROPOLE,Odeys,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45048,2023/121,84519241800018.0,échelonné,2023-05-02/2023-11-02,sans objet,non,1.00,45048,,Autre objet
BORDEAUX METROPOLE,Tarmaq,47291,aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45049,2023/122,88352417500014.0,échelonné,2023-05-03/2023-11-03,sans objet,non,1.00,45049,,Autre objet
BORDEAUX METROPOLE,Chambre Régionale de l'Economie Sociale et Solidaire Nouvelle Aquitaine,50000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45063,2023/141,82802334100047.0,échelonné,2023-05-17/2023-11-17,sans objet,non,1.00,45063,,Autre objet
BORDEAUX METROPOLE,Assocaition Festival des arts de Bordeaux,160000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45097,24330031600011.0,45043,2023/174,44336259500037.0,échelonné,2023-04-27/2023-10-27,sans objet,non,1.00,45043,,Autre objet
BORDEAUX METROPOLE,PIMMS Médiation Cenon,10000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,52354600000028.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Semer le doute,26000,aide en numéraire,Festival International du Film Indépendant de Bordeaux,Inférieur à 30 000€,45097,24330031600011.0,45083,2023/174,53389682500049.0,échelonné,2023-06-06/2023-12-06,sans objet,non,1.00,45083,,Autre objet
BORDEAUX METROPOLE,"Maison de l'Emploi, de l'Insertion économique et de l'Entreprise de Bordeaux",230000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45216,24330031600011.0,45110,2023/119,49058526200069.0,échelonné,2023-07-03/2024-01-03,sans objet,non,1.00,45110,,Autre objet
BORDEAUX METROPOLE,STIGMERGIE,10000,aide en numéraire,AAP Coupe du monde de Rugby,Inférieur à 30 000€,45216,24330031600011.0,45130,2023/173,88483872300010.0,échelonné,2023-07-23/2024-01-23,sans objet,non,1.00,45130,,Autre objet
BORDEAUX METROPOLE,AFEPT,58000,aide en numéraire,Ecole de la Deuxième Chance,Entre 30 000€ et 100 000€,45216,24330031600011.0,45140,2023/283,30016423300052.0,échelonné,2023-08-02/2024-02-02,sans objet,non,1.00,45140,,Autre objet
BORDEAUX METROPOLE,Vélo Cité,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45216,24330031600011.0,45142,2023/369,43288382500031.0,échelonné,2023-08-04/2024-02-04,sans objet,non,1.00,45142,,Autre objet
BORDEAUX METROPOLE,Léon à Vélo,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45216,24330031600011.0,45119,2023/369,82959066000017.0,échelonné,2023-07-12/2024-01-12,sans objet,non,1.00,45119,,Autre objet
BORDEAUX METROPOLE,CLAP SUD OUEST,31000,aide en numéraire,AAP Contrat de Ville,Entre 30 000€ et 100 000€,45216,24330031600011.0,45159,2023/331,40228354300070.0,unique,2023-08-21/2024-02-21,sans objet,non,1.00,45159,,Autre objet
BORDEAUX METROPOLE,Les Petits Débrouillards,7000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45216,24330031600011.0,45169,2023/331,41087071100083.0,unique,2023-08-31/2024-03-02,sans objet,non,1.00,45169,,Autre objet
BORDEAUX METROPOLE,Terre d'ADELES,10000,aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,45216,24330031600011.0,45182,2023/256,48782378300013.0,échelonné,2023-09-13/2024-03-13,sans objet,non,1.00,45182,,Autre objet
BORDEAUX METROPOLE,Centre Régional Information Jeunesse Nouvelle Aquitaine,32000,aide en numéraire,Aide au fonctionement,Entre 30 000€ et 100 000€,45324,24330031600011.0,45244,2023/404,30733663600039.0,échelonné,2023-11-14/2024-05-14,sans objet,non,1.00,45244,,Autre objet
BORDEAUX METROPOLE,Talence Innovation Sud Développement,47500,aide en numéraire,Programme d'actions 2023,Entre 30 000€ et 100 000€,45324,24330031600011.0,45254,2023/397,42971672300011.0,échelonné,2023-11-24/2024-05-24,sans objet,non,1.00,45254,,Autre objet
BORDEAUX METROPOLE,Haut de Garonne Développement,11000,aide en numéraire,Action spécifique Elles Entreprendre,Inférieur à 30 000€,45324,24330031600011.0,45238,2023/397,34975346700043.0,échelonné,2023-11-08/2024-05-08,sans objet,non,1.00,45238,,Autre objet
BORDEAUX METROPOLE,Secours Populaire,10000,aide en numéraire,Subvention complémentaire,Inférieur à 30 000€,45324,24330031600011.0,45268,2023/583,32571979700046.0,unique,2023-12-08/2024-06-08,sans objet,non,1.00,45268,,Autre objet
BORDEAUX METROPOLE,ADAV 33,85000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43853,24330031600000.0,43762,2019/581,30091783800000.0,échelonné,2019-10-24/2020-04-24,sans objet,non,1.00,43762,,Fonctionnement
BORDEAUX METROPOLE,PASSAGE A L'ART,15200,aide en numéraire,Faites des bulles,Inférieur à 30 000€,43929,24330031600000.0,43888,2020/65,48438218900000.0,échelonné,2020-02-27/2020-08-27,sans objet,non,1.00,43888,,Autre objet
BORDEAUX METROPOLE,CLAP SUD OUEST,23000,aide en numéraire,Politique de la ville,Inférieur à 30 000€,44166,24330031600000.0,44088,2020/195,40228354300100.0,unique,2020-09-14/2021-03-14,sans objet,non,1.00,44088,,Autre objet
BORDEAUX METROPOLE,ADIE,28000,aide en numéraire,Action Créajeunes,Inférieur à 30 000€,44166,24330031600000.0,44130,2020/101,35221687300200.0,échelonné,2020-10-26/2021-04-26,sans objet,non,1.00,44130,,Autre objet
BORDEAUX METROPOLE,CRESS AQUITAINE,200000,aide en numéraire,Subvention exeptionnelle,Entre 100 000€ et 500 000€,44229,24330031600000.0,44223,2020/439,81090958000000.0,échelonné,2021-01-27/2021-07-27,sans objet,non,1.00,44223,,Autre objet
BORDEAUX METROPOLE,CIDFF,14000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44897,24330031600011.0,44799,2022/427,33348540700030.0,unique,2022-08-26/2023-02-26,sans objet,non,1.00,44799,,Autre objet
BORDEAUX METROPOLE,ADIE,15000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44897,24330031600011.0,44838,2022/427,35221687300211.0,unique,2022-10-04/2023-04-04,sans objet,non,1.00,44838,,Autre objet
BORDEAUX METROPOLE,PROMOFEMMES,9000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44803,2022/378,39931862500023.0,unique,2022-08-30/2023-02-30,sans objet,non,1.00,44803,,Autre objet
BORDEAUX METROPOLE,PIMMS BORDEAUX,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44897,24330031600011.0,44833,2022/378,79886728900018.0,unique,2022-09-29/2023-03-29,sans objet,non,1.00,44833,,Autre objet
BORDEAUX METROPOLE,Parallèle Attitude Diffusion,15000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45014,24330031600011.0,44981,2023/82,35011886500046.0,échelonné,2023-02-24/2023-08-24,sans objet,non,1.00,44981,,Autre objet
BORDEAUX METROPOLE,ASLAV,20000,aide en numéraire,Solidarité Internationale Eau et Assainissement,Inférieur à 30 000€,45014,24330031600011.0,44953,2023/88,51950160500017.0,échelonné,2023-01-27/2023-07-27,sans objet,non,1.00,44953,,Autre objet
BORDEAUX METROPOLE,Chlorophylle,25135,aide en numéraire,Solidarité Internationale Eau et Assainissement,Inférieur à 30 000€,45014,24330031600011.0,44953,2023/88,43208271700039.0,échelonné,2023-01-27/2023-07-27,sans objet,non,1.00,44953,,Autre objet
BORDEAUX METROPOLE,Les Puits du désert,50000,aide en numéraire,Solidarité Internationale Eau et Assainissement,Entre 30 000€ et 100 000€,45097,24330031600011.0,44953,2023/88,43329360200028.0,échelonné,2023-01-27/2023-07-27,sans objet,non,1.00,44953,,Autre objet
BORDEAUX METROPOLE,La Mémoire de Bordeaux,91000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45097,24330031600011.0,45050,2023/124,34221545600043.0,échelonné,2023-05-04/2023-11-04,sans objet,non,1.00,45050,,Autre objet
BORDEAUX METROPOLE,Tarmaq,151374,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45097,24330031600011.0,45049,2023/122,88352417500014.0,échelonné,2023-05-03/2023-11-03,sans objet,non,1.00,45049,,Autre objet
BORDEAUX METROPOLE,Reconnect,8000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45097,24330031600011.0,45033,23METPP00372,51141404700031.0,unique,2023-04-17/2023-10-17,sans objet,non,1.00,45033,,Autre objet
BORDEAUX METROPOLE,Atelier Graphite,7000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45216,24330031600011.0,45154,2023/331,49428909300036.0,unique,2023-08-16/2024-02-16,sans objet,non,1.00,45154,,Autre objet
BORDEAUX METROPOLE,Maison Emploi Insertion Eco Entreprise,25000,aide en numéraire,Convention d'objectifs et financière,Inférieur à 30 000€,45324,24330031600011.0,45275,2023/543,49058526200069.0,échelonné,2023-12-15/2024-06-15,sans objet,non,1.00,45275,,Autre objet
BORDEAUX METROPOLE,Agence de développement touristique de la Gironde,180000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45386,24330031600011.0,45355,2024/78,78184375000055.0,échelonné,2024-03-04/2024-09-04,sans objet,non,1.00,45355,,Autre objet
BORDEAUX METROPOLE,Graine Nouvelle Aquitaine,52500,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45537,24330031600011.0,45380,2024/62,38956456800027.0,échelonné,2024-03-29/2024-09-29,sans objet,non,1.00,45380,,Autre objet
BORDEAUX METROPOLE,WIMOOV,35000,aide en numéraire,2 actions dévelop. de mobilité,Entre 30 000€ et 100 000€,43984,24330031600000.0,43886,2019/821,42213614300100.0,échelonné,2020-02-25/2020-08-25,sans objet,non,1.00,43886,,Autre objet
BORDEAUX METROPOLE,COMPAGNONS BATISSEURS AQUITAINE,23150,aide en numéraire,Politique de la ville,Inférieur à 30 000€,44166,24330031600000.0,44088,2020/195,48856661300000.0,unique,2020-09-14/2021-03-14,sans objet,non,1.00,44088,,Autre objet
BORDEAUX METROPOLE,MEBA,54500,aide en numéraire,Programme activités,Entre 30 000€ et 100 000€,44166,24330031600000.0,44104,2020/306,51779186900000.0,échelonné,2020-09-30/2021-03-30,sans objet,non,1.00,44104,,Autre objet
BORDEAUX METROPOLE,URHAJ,69000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44418,24330031600011.0,44229,2020/292,82779162900018.0,échelonné,2021-02-02/2021-08-02,sans objet,non,1.00,44229,,Fonctionnement
BORDEAUX METROPOLE,UNION BORDEAUX METROPOLE (UBM),197000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44418,24330031600011.0,44221,2021/136,41892140900029.0,échelonné,2021-01-25/2021-07-25,sans objet,non,1.00,44221,,Fonctionnement
BORDEAUX METROPOLE,OFFICE DE TOURISME ET DES CONGRES BM,3500000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,44418,24330031600011.0,44347,2021/102,78180455400017.0,échelonné,2021-05-31/2021-11-30,sans objet,non,1.00,44347,,Fonctionnement
BORDEAUX METROPOLE,TALENCE INNOVATION SUD DEVELOPPEMENT,42700,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44418,24330031600011.0,44091,2020/71,42971672300011.0,échelonné,2020-09-17/2022-03-09,sans objet,non,1.00,44091,,Fonctionnement
BORDEAUX METROPOLE,L'ACADEMIE DES RUCHES,8000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44518,24330031600011.0,44434,2021/409,50299030200049.0,unique,2021-08-26/2022-02-26,sans objet,non,1.00,44434,,Fonctionnement
BORDEAUX METROPOLE,GRAINE NOUVELLE-AQUITAINE,52500,aide en numéraire,Juniors du dévelop. durable,Entre 30 000€ et 100 000€,44518,24330031600011.0,44273,2021/147,38956456800027.0,échelonné,2021-03-18/2021-09-18,sans objet,non,1.00,44273,,Autre objet
BORDEAUX METROPOLE,ADIE,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44518,24330031600011.0,44449,2021/409,35221687300211.0,échelonné,2021-09-10/2022-03-10,sans objet,non,1.00,44449,,Fonctionnement
BORDEAUX METROPOLE,WEJOB,34000,aide en numéraire,Fonctionnement FAJ,Entre 30 000€ et 100 000€,44518,24330031600011.0,44367,2021-150,82182204600024.0,échelonné,2021-06-20/2021-12-20,sans objet,non,1.00,44367,,Autre objet
BORDEAUX METROPOLE,SOFILM SUMMERCAMP,150000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44518,24330031600011.0,44490,2021-460,81195928700012.0,échelonné,2021-10-21/2022-04-21,sans objet,non,1.00,44490,,Fonctionnement
BORDEAUX METROPOLE,LA MAISON DE LA PROMOTION SOCIALE,180000,aide en numéraire,Ma rénov Bordeaux Métropole,Entre 100 000€ et 500 000€,44550,24330031600011.0,44361,2021/138,81910693100010.0,échelonné,2021-06-14/2021-12-14,sans objet,non,1.00,44361,,Autre objet
